Time[s],ain0[N],ain1[N],ain2[N],ain3[N],ain4[N],ain5[N],ain6[N],ain7[N],count
2754.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2754.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2756.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2757.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2757.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2757.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2757.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2757.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2757.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2757.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2757.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2757.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2758.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2758.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2758.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2758.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2758.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2758.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2758.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2758.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2758.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2759.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2759.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2759.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2759.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2759.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2759.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2759.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2759.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2759.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2760.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2761.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2761.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2761.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2761.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2761.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2761.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2761.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2761.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2761.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2761.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2761.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2763.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2763.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2763.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2763.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2763.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2763.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2763.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2764.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2764.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2764.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2764.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2764.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2764.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2764.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2764.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2765.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2765.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2765.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2765.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2765.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2765.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2765.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2765.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2765.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2766.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2767.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2767.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2767.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2767.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2767.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2767.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2767.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2767.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2767.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2768.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2768.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2768.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2768.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2768.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2768.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2768.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2768.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2768.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2769.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2769.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2769.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2769.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2769.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2769.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2769.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2769.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2769.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2769.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2770.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2770.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2770.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2770.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2770.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2770.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2770.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2770.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2771.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2772.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2772.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2772.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2772.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2772.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2772.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2772.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2772.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2772.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2773.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2773.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2773.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2773.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2773.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2773.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2773.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2773.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2773.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2774.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2775.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2775.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2775.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2775.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2775.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2775.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2775.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2775.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2775.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2777.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2777.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2777.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2777.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2777.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2777.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2777.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2777.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2777.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2778.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2778.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2778.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2778.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2778.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2778.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2778.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2778.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2778.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2779.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2779.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2779.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2779.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2779.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2779.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2779.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2779.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2779.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2779.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2780.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2780.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2780.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2780.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2780.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2780.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2780.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2780.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2780.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2782.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2782.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2782.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2782.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2782.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2782.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2782.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2782.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2782.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2783.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2783.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2783.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2783.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2783.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2783.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2783.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2783.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2783.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2784.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2784.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2784.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2784.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2784.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2784.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2784.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2784.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2784.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2785.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2785.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2785.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2785.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2785.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2785.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2785.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2785.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2787.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2787.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2787.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2787.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2787.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2787.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2787.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2787.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2787.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2787.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2788.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2789.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2789.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2789.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2789.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2789.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2789.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2789.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2789.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2790.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2790.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2790.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2790.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2790.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2790.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2790.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2790.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2791.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2791.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2791.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2791.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2791.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2791.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2791.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2791.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2792.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2792.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2792.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2792.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2792.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2792.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2792.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2792.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2792.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2792.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2793.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2793.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2793.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2793.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2793.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2793.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2793.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
2793.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0
